,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
433,1,flow_4_6.9,1906.00,2007.00,101.00,2,6.00
434,1,flow_4_6.10,1915.00,2011.00,96.00,2,2.00
435,1,flow_3_6.18,2003.00,2016.00,13.00,0,0.00
436,1,flow_4_6.11,1930.00,2025.00,95.00,0,0.00
437,1,flow_2_6.9,2016.00,2025.00,9.00,0,0.00
438,1,flow_3_6.19,2014.00,2028.00,14.00,0,0.00
439,1,flow_4_6.12,1938.00,2029.00,91.00,0,0.00
440,1,flow_3_6.20,2025.00,2038.00,13.00,0,0.00
441,1,flow_4_6.13,1949.00,2044.00,95.00,0,0.00
442,1,flow_2_6.10,2040.00,2049.00,9.00,0,0.00
443,1,flow_3_6.21,2037.00,2050.00,13.00,0,0.00
444,1,flow_3_6.22,2048.00,2061.00,13.00,0,0.00
445,1,flow_4_6.14,1961.00,2063.00,102.00,1,5.00
446,1,flow_4_6.15,1973.00,2067.00,94.00,1,2.00
447,1,flow_3_6.23,2059.00,2071.00,12.00,0,0.00
448,1,flow_2_6.11,2064.00,2073.00,9.00,0,0.00
449,1,flow_3_6.24,2070.00,2082.00,12.00,0,0.00
450,1,flow_4_6.16,1986.00,2083.00,97.00,0,0.00
451,1,flow_4_6.17,1996.00,2087.00,91.00,0,0.00
452,1,flow_3_6.25,2082.00,2096.00,14.00,0,0.00
453,1,flow_2_6.12,2088.00,2097.00,9.00,0,0.00
454,1,flow_1_6.22,1947.00,2102.00,155.00,2,102.00
455,1,flow_1_6.23,1954.00,2103.00,149.00,2,95.00
456,1,flow_1_6.24,1961.00,2104.00,143.00,2,90.00
457,1,flow_1_6.25,1967.00,2104.00,137.00,2,85.00
458,1,flow_1_6.27,1981.00,2106.00,125.00,3,69.00
459,1,flow_3_6.26,2093.00,2106.00,13.00,0,0.00
460,1,flow_1_6.26,1974.00,2108.00,134.00,3,72.00
461,1,flow_1_6.29,1994.00,2108.00,114.00,2,61.00
462,1,flow_4_6.18,2006.00,2108.00,102.00,1,3.00
463,1,flow_1_6.28,1987.00,2110.00,123.00,2,60.00
464,1,flow_4_6.19,2020.00,2112.00,92.00,0,0.00
465,1,flow_4_6.20,2031.00,2117.00,86.00,0,0.00
466,1,flow_3_6.27,2104.00,2117.00,13.00,0,0.00
467,1,flow_2_6.13,2112.00,2121.00,9.00,0,0.00
468,1,flow_1_6.31,2007.00,2125.00,118.00,2,74.00
469,1,flow_1_6.33,2021.00,2127.00,106.00,2,58.00
470,1,flow_3_6.28,2115.00,2128.00,13.00,0,0.00
471,1,flow_1_6.30,2001.00,2129.00,128.00,2,71.00
472,1,flow_1_6.32,2014.00,2130.00,116.00,2,64.00
473,1,flow_1_6.34,2027.00,2132.00,105.00,2,50.00
474,1,flow_1_6.35,2034.00,2132.00,98.00,2,41.00
475,1,flow_3_6.29,2127.00,2141.00,14.00,0,0.00
476,1,flow_1_6.36,2041.00,2142.00,101.00,3,46.00
477,1,flow_1_6.37,2047.00,2142.00,95.00,3,41.00
478,1,flow_1_6.38,2054.00,2144.00,90.00,3,30.00
479,1,flow_1_6.39,2061.00,2144.00,83.00,3,25.00
480,1,flow_2_6.14,2136.00,2145.00,9.00,0,0.00
481,1,flow_1_6.41,2074.00,2146.00,72.00,3,15.00
482,1,flow_1_6.40,2067.00,2147.00,80.00,2,19.00
483,1,flow_4_6.21,2043.00,2149.00,106.00,0,0.00
484,1,flow_1_6.42,2081.00,2149.00,68.00,2,12.00
485,1,flow_1_6.45,2101.00,2151.00,50.00,0,0.00
486,1,flow_4_6.22,2054.00,2152.00,98.00,0,0.00
487,1,flow_1_6.43,2087.00,2152.00,65.00,2,13.00
488,1,flow_3_6.30,2138.00,2152.00,14.00,0,0.00
489,1,flow_1_6.44,2094.00,2153.00,59.00,2,12.00
490,1,flow_4_6.23,2063.00,2155.00,92.00,0,0.00
491,1,flow_3_6.31,2149.00,2162.00,13.00,0,0.00
492,1,flow_2_7.0,2160.00,2169.00,9.00,0,0.00
493,1,flow_3_7.0,2160.00,2173.00,13.00,0,0.00
494,1,flow_3_7.1,2169.00,2183.00,14.00,0,0.00
495,1,flow_2_7.1,2175.00,2185.00,10.00,0,0.00
496,1,flow_4_6.24,2078.00,2188.00,110.00,1,15.00
497,1,flow_3_7.2,2178.00,2191.00,13.00,0,0.00
498,1,flow_4_6.25,2087.00,2192.00,105.00,1,13.00
499,1,flow_1_6.46,2107.00,2195.00,88.00,2,43.00
500,1,flow_1_6.47,2114.00,2197.00,83.00,1,37.00
501,1,flow_1_6.50,2134.00,2198.00,64.00,2,14.00
502,1,flow_1_6.48,2121.00,2199.00,78.00,1,35.00
503,1,flow_2_7.2,2190.00,2199.00,9.00,0,0.00
504,1,flow_3_7.3,2187.00,2200.00,13.00,0,0.00
505,1,flow_4_6.26,2098.00,2203.00,105.00,1,6.00
506,1,flow_4_6.27,2109.00,2206.00,97.00,1,5.00
507,1,flow_3_7.4,2196.00,2209.00,13.00,0,0.00
508,1,flow_1_6.52,2147.00,2210.00,63.00,3,10.00
509,1,flow_1_6.49,2127.00,2211.00,84.00,3,31.00
510,1,flow_4_6.28,2121.00,2213.00,92.00,0,0.00
511,1,flow_1_6.51,2141.00,2213.00,72.00,3,19.00
512,1,flow_2_7.3,2205.00,2214.00,9.00,0,0.00
513,1,flow_1_6.53,2154.00,2215.00,61.00,2,4.00
514,1,flow_4_6.29,2132.00,2217.00,85.00,0,0.00
515,1,flow_3_7.5,2205.00,2218.00,13.00,0,0.00
516,1,flow_1_7.1,2166.00,2221.00,55.00,2,3.00
517,1,flow_1_7.0,2160.00,2222.00,62.00,2,2.00
518,1,flow_1_7.2,2172.00,2224.00,52.00,1,4.00
519,1,flow_1_7.3,2178.00,2224.00,46.00,0,0.00
520,1,flow_3_7.6,2214.00,2226.00,12.00,0,0.00
521,1,flow_2_7.4,2220.00,2229.00,9.00,0,0.00
522,1,flow_4_6.30,2143.00,2230.00,87.00,0,0.00
523,1,flow_1_7.4,2184.00,2231.00,47.00,1,1.00
524,1,flow_1_7.5,2190.00,2234.00,44.00,0,0.00
525,1,flow_3_7.7,2223.00,2236.00,13.00,0,0.00
526,1,flow_1_7.6,2196.00,2241.00,45.00,0,0.00
527,1,flow_2_7.5,2235.00,2244.00,9.00,0,0.00
528,1,flow_3_7.8,2232.00,2245.00,13.00,0,0.00
529,1,flow_4_6.31,2155.00,2248.00,93.00,1,7.00
530,1,flow_4_7.0,2160.00,2251.00,91.00,1,1.00
531,1,flow_3_7.9,2241.00,2254.00,13.00,0,0.00
532,1,flow_1_7.7,2202.00,2257.00,55.00,1,9.00
533,1,flow_2_7.6,2250.00,2259.00,9.00,0,0.00
534,1,flow_4_7.1,2171.00,2260.00,89.00,0,0.00
535,1,flow_1_7.8,2208.00,2260.00,52.00,1,1.00
536,1,flow_3_7.10,2250.00,2263.00,13.00,0,0.00
537,1,flow_3_7.11,2259.00,2272.00,13.00,0,0.00
538,1,flow_2_7.7,2265.00,2273.00,8.00,0,0.00
539,1,flow_1_7.9,2214.00,2277.00,63.00,1,12.00
540,1,flow_1_7.11,2226.00,2277.00,51.00,0,0.00
541,1,flow_4_7.2,2183.00,2278.00,95.00,1,2.00
542,1,flow_1_7.12,2232.00,2279.00,47.00,0,0.00
543,1,flow_1_7.10,2220.00,2280.00,60.00,2,7.00
544,1,flow_1_7.13,2238.00,2282.00,44.00,0,0.00
545,1,flow_3_7.12,2268.00,2282.00,14.00,0,0.00
546,1,flow_1_7.14,2244.00,2283.00,39.00,0,0.00
547,1,flow_2_7.8,2280.00,2289.00,9.00,0,0.00
548,1,flow_3_7.13,2277.00,2290.00,13.00,0,0.00
549,1,flow_1_7.15,2250.00,2295.00,45.00,1,3.00
550,1,flow_4_7.3,2194.00,2298.00,104.00,1,9.00
551,1,flow_1_7.16,2256.00,2299.00,43.00,0,0.00
552,1,flow_3_7.14,2286.00,2299.00,13.00,0,0.00
553,1,flow_4_7.4,2202.00,2302.00,100.00,1,9.00
554,1,flow_2_7.9,2295.00,2303.00,8.00,0,0.00
555,1,flow_4_7.5,2212.00,2305.00,93.00,0,0.00
556,1,flow_3_7.15,2295.00,2308.00,13.00,0,0.00
557,1,flow_1_7.17,2262.00,2311.00,49.00,0,0.00
558,1,flow_1_7.18,2268.00,2311.00,43.00,1,1.00
559,1,flow_4_7.6,2224.00,2312.00,88.00,0,0.00
560,1,flow_3_7.16,2304.00,2318.00,14.00,0,0.00
561,1,flow_2_7.10,2310.00,2319.00,9.00,0,0.00
562,1,flow_3_7.17,2313.00,2326.00,13.00,0,0.00
563,1,flow_4_7.7,2236.00,2328.00,92.00,1,1.00
564,1,flow_4_7.8,2243.00,2331.00,88.00,0,0.00
565,1,flow_1_7.19,2274.00,2332.00,58.00,1,13.00
566,1,flow_1_7.20,2280.00,2332.00,52.00,1,6.00
567,1,flow_1_7.21,2286.00,2333.00,47.00,1,2.00
568,1,flow_2_7.11,2325.00,2333.00,8.00,0,0.00
569,1,flow_1_7.22,2292.00,2334.00,42.00,0,0.00
570,1,flow_3_7.18,2322.00,2336.00,14.00,0,0.00
571,1,flow_1_7.23,2298.00,2337.00,39.00,0,0.00
572,1,flow_3_7.19,2331.00,2345.00,14.00,0,0.00
573,1,flow_2_7.12,2340.00,2349.00,9.00,0,0.00
574,1,flow_3_7.20,2340.00,2354.00,14.00,0,0.00
575,1,flow_3_7.21,2349.00,2362.00,13.00,0,0.00
576,1,flow_2_7.13,2355.00,2364.00,9.00,0,0.00
577,1,flow_1_7.24,2304.00,2366.00,62.00,2,16.00
578,1,flow_1_7.25,2310.00,2367.00,57.00,1,6.00
579,1,flow_1_7.27,2322.00,2368.00,46.00,0,0.00
580,1,flow_4_7.9,2253.00,2369.00,116.00,1,2.00
581,1,flow_1_7.26,2316.00,2369.00,53.00,1,4.00
582,1,flow_4_7.10,2266.00,2372.00,106.00,0,0.00
583,1,flow_3_7.22,2358.00,2372.00,14.00,0,0.00
584,1,flow_4_7.11,2274.00,2376.00,102.00,1,2.00
585,1,flow_2_7.14,2370.00,2379.00,9.00,0,0.00
586,1,flow_4_7.12,2284.00,2380.00,96.00,0,0.00
587,1,flow_3_7.23,2367.00,2380.00,13.00,0,0.00
588,1,flow_1_7.28,2328.00,2381.00,53.00,1,7.00
589,1,flow_1_7.29,2334.00,2381.00,47.00,1,3.00
590,1,flow_4_7.13,2294.00,2388.00,94.00,0,0.00
591,1,flow_3_7.24,2376.00,2389.00,13.00,0,0.00
592,1,flow_1_7.30,2340.00,2391.00,51.00,1,6.00
593,1,flow_1_7.31,2346.00,2392.00,46.00,0,0.00
594,1,flow_2_7.15,2385.00,2394.00,9.00,0,0.00
595,1,flow_1_7.32,2352.00,2395.00,43.00,0,0.00
596,1,flow_3_7.25,2385.00,2398.00,13.00,0,0.00
597,1,flow_1_7.33,2358.00,2399.00,41.00,0,0.00
598,1,flow_3_7.26,2394.00,2407.00,13.00,0,0.00
599,1,flow_2_7.16,2400.00,2409.00,9.00,0,0.00
600,1,flow_1_7.35,2370.00,2410.00,40.00,0,0.00
601,1,flow_1_7.34,2364.00,2412.00,48.00,1,1.00
602,1,flow_1_7.36,2376.00,2416.00,40.00,0,0.00
603,1,flow_3_7.27,2403.00,2416.00,13.00,0,0.00
604,1,flow_4_7.14,2308.00,2418.00,110.00,1,14.00
605,1,flow_4_7.15,2317.00,2421.00,104.00,1,11.00
606,1,flow_2_7.17,2415.00,2424.00,9.00,0,0.00
607,1,flow_4_7.16,2325.00,2425.00,100.00,0,0.00
608,1,flow_3_7.28,2412.00,2425.00,13.00,0,0.00
609,1,flow_4_7.17,2335.00,2428.00,93.00,0,0.00
610,1,flow_1_7.38,2388.00,2429.00,41.00,0,0.00
611,1,flow_1_7.37,2382.00,2430.00,48.00,1,4.00
612,1,flow_1_7.39,2394.00,2432.00,38.00,0,0.00
613,1,flow_3_7.29,2421.00,2434.00,13.00,0,0.00
614,1,flow_4_7.18,2346.00,2438.00,92.00,0,0.00
615,1,flow_2_7.18,2430.00,2439.00,9.00,0,0.00
616,1,flow_3_7.30,2430.00,2443.00,13.00,0,0.00
617,1,flow_3_7.31,2439.00,2452.00,13.00,0,0.00
618,1,flow_4_7.19,2358.00,2453.00,95.00,1,6.00
619,1,flow_2_7.19,2445.00,2454.00,9.00,0,0.00
620,1,flow_3_7.32,2448.00,2462.00,14.00,0,0.00
621,1,flow_2_7.20,2460.00,2469.00,9.00,0,0.00
622,1,flow_3_7.33,2457.00,2470.00,13.00,0,0.00
623,1,flow_4_7.20,2366.00,2472.00,106.00,0,0.00
624,1,flow_4_7.21,2380.00,2475.00,95.00,0,0.00
625,1,flow_3_7.34,2466.00,2479.00,13.00,0,0.00
626,1,flow_2_7.21,2475.00,2484.00,9.00,0,0.00
627,1,flow_3_7.35,2475.00,2488.00,13.00,0,0.00
628,1,flow_1_7.42,2412.00,2496.00,84.00,2,38.00
629,1,flow_1_7.40,2400.00,2497.00,97.00,1,52.00
630,1,flow_3_7.36,2484.00,2497.00,13.00,0,0.00
631,1,flow_1_7.41,2406.00,2499.00,93.00,2,44.00
632,1,flow_1_7.44,2424.00,2499.00,75.00,2,23.00
633,1,flow_2_7.22,2490.00,2499.00,9.00,0,0.00
634,1,flow_4_7.22,2387.00,2503.00,116.00,1,21.00
635,1,flow_3_7.37,2493.00,2506.00,13.00,0,0.00
636,1,flow_4_7.23,2397.00,2507.00,110.00,1,10.00
637,1,flow_4_7.24,2407.00,2513.00,106.00,1,6.00
638,1,flow_2_7.23,2505.00,2514.00,9.00,0,0.00
639,1,flow_3_7.38,2502.00,2515.00,13.00,0,0.00
640,1,flow_4_7.25,2418.00,2517.00,99.00,0,0.00
641,1,flow_3_7.39,2511.00,2523.00,12.00,0,0.00
642,1,flow_1_7.43,2418.00,2526.00,108.00,3,53.00
643,1,flow_1_7.46,2436.00,2526.00,90.00,2,40.00
644,1,flow_4_7.26,2431.00,2527.00,96.00,0,0.00
645,1,flow_1_7.45,2430.00,2528.00,98.00,2,45.00
646,1,flow_1_7.47,2442.00,2528.00,86.00,2,35.00
647,1,flow_2_8.0,2520.00,2529.00,9.00,0,0.00
648,1,flow_4_7.27,2441.00,2530.00,89.00,0,0.00
649,1,flow_1_7.50,2460.00,2530.00,70.00,2,23.00
650,1,flow_1_7.48,2448.00,2531.00,83.00,2,30.00
651,1,flow_1_7.49,2454.00,2533.00,79.00,3,27.00
652,1,flow_1_7.51,2466.00,2533.00,67.00,1,18.00
653,1,flow_3_8.0,2520.00,2533.00,13.00,0,0.00
654,1,flow_3_8.1,2530.00,2543.00,13.00,0,0.00
655,1,flow_2_8.1,2535.00,2544.00,9.00,0,0.00
656,1,flow_1_7.52,2472.00,2547.00,75.00,2,24.00
657,1,flow_1_7.56,2496.00,2551.00,55.00,1,12.00
658,1,flow_1_7.54,2484.00,2552.00,68.00,1,22.00
659,1,flow_4_7.28,2449.00,2553.00,104.00,1,5.00
660,1,flow_3_8.2,2540.00,2554.00,14.00,0,0.00
661,1,flow_1_7.53,2478.00,2555.00,77.00,1,27.00
662,1,flow_4_7.29,2459.00,2556.00,97.00,0,0.00
663,1,flow_1_7.55,2490.00,2557.00,67.00,1,19.00
664,1,flow_2_8.2,2550.00,2559.00,9.00,0,0.00
665,1,flow_3_8.3,2550.00,2563.00,13.00,0,0.00
666,1,flow_1_7.57,2502.00,2566.00,64.00,3,9.00
667,1,flow_1_7.58,2508.00,2567.00,59.00,2,4.00
668,1,flow_1_7.59,2514.00,2568.00,54.00,0,0.00
669,1,flow_1_8.0,2520.00,2569.00,49.00,0,0.00
670,1,flow_3_8.4,2560.00,2573.00,13.00,0,0.00
671,1,flow_2_8.3,2565.00,2574.00,9.00,0,0.00
672,1,flow_4_7.30,2469.00,2579.00,110.00,1,2.00
673,1,flow_3_8.5,2570.00,2583.00,13.00,0,0.00
674,1,flow_4_7.31,2479.00,2587.00,108.00,2,6.00
675,1,flow_2_8.4,2580.00,2589.00,9.00,0,0.00
676,1,flow_4_7.32,2490.00,2590.00,100.00,2,4.00
677,1,flow_3_8.6,2580.00,2593.00,13.00,0,0.00
678,1,flow_4_7.33,2501.00,2598.00,97.00,0,0.00
679,1,flow_3_8.7,2590.00,2603.00,13.00,0,0.00
680,1,flow_2_8.5,2595.00,2604.00,9.00,0,0.00
681,1,flow_4_7.34,2513.00,2605.00,92.00,0,0.00
682,1,flow_1_8.2,2534.00,2611.00,77.00,2,30.00
683,1,flow_4_8.0,2520.00,2612.00,92.00,1,2.00
684,1,flow_1_8.1,2527.00,2612.00,85.00,1,31.00
685,1,flow_3_8.8,2600.00,2613.00,13.00,0,0.00
686,1,flow_1_8.3,2541.00,2614.00,73.00,1,21.00
687,1,flow_1_8.4,2547.00,2614.00,67.00,2,17.00
688,1,flow_1_8.5,2554.00,2616.00,62.00,1,9.00
689,1,flow_1_8.6,2561.00,2616.00,55.00,1,4.00
690,1,flow_1_8.7,2567.00,2618.00,51.00,1,2.00
691,1,flow_1_8.8,2574.00,2618.00,44.00,0,0.00
692,1,flow_2_8.6,2610.00,2619.00,9.00,0,0.00
693,1,flow_3_8.9,2610.00,2623.00,13.00,0,0.00
694,1,flow_3_8.10,2620.00,2632.00,12.00,0,0.00
695,1,flow_4_8.1,2533.00,2633.00,100.00,1,6.00
696,1,flow_2_8.7,2625.00,2633.00,8.00,0,0.00
697,1,flow_1_8.10,2587.00,2636.00,49.00,1,4.00
698,1,flow_1_8.9,2581.00,2638.00,57.00,1,5.00
699,1,flow_1_8.11,2594.00,2640.00,46.00,1,1.00
700,1,flow_3_8.11,2630.00,2644.00,14.00,0,0.00
701,1,flow_2_8.8,2640.00,2649.00,9.00,0,0.00
702,1,flow_1_8.12,2601.00,2654.00,53.00,1,12.00
703,1,flow_3_8.12,2640.00,2654.00,14.00,0,0.00
704,1,flow_1_8.13,2607.00,2657.00,50.00,1,3.00
705,1,flow_1_8.14,2614.00,2658.00,44.00,0,0.00
706,1,flow_4_8.2,2546.00,2659.00,113.00,1,9.00
707,1,flow_4_8.3,2559.00,2662.00,103.00,1,8.00
708,1,flow_3_8.13,2650.00,2664.00,14.00,0,0.00
709,1,flow_2_8.9,2655.00,2664.00,9.00,0,0.00
710,1,flow_4_8.4,2572.00,2666.00,94.00,0,0.00
711,1,flow_1_8.15,2621.00,2672.00,51.00,1,3.00
712,1,flow_3_8.14,2660.00,2673.00,13.00,0,0.00
713,1,flow_1_8.16,2627.00,2674.00,47.00,0,0.00
714,1,flow_1_8.17,2634.00,2676.00,42.00,0,0.00
715,1,flow_2_8.10,2670.00,2679.00,9.00,0,0.00
716,1,flow_4_8.5,2585.00,2681.00,96.00,0,0.00
717,1,flow_3_8.15,2670.00,2683.00,13.00,0,0.00
718,1,flow_1_8.18,2641.00,2685.00,44.00,0,0.00
719,1,flow_4_8.6,2598.00,2690.00,92.00,0,0.00
720,1,flow_3_8.16,2680.00,2693.00,13.00,0,0.00
721,1,flow_2_8.11,2685.00,2693.00,8.00,0,0.00
722,1,flow_4_8.7,2610.00,2695.00,85.00,0,0.00
723,1,flow_3_8.17,2690.00,2703.00,13.00,0,0.00
724,1,flow_1_8.19,2647.00,2707.00,60.00,1,12.00
725,1,flow_1_8.20,2654.00,2707.00,53.00,1,4.00
726,1,flow_1_8.21,2661.00,2709.00,48.00,0,0.00
727,1,flow_1_8.22,2667.00,2709.00,42.00,0,0.00
728,1,flow_2_8.12,2700.00,2709.00,9.00,0,0.00
729,1,flow_3_8.18,2700.00,2713.00,13.00,0,0.00
730,1,flow_4_8.8,2623.00,2723.00,100.00,0,0.00
731,1,flow_3_8.19,2710.00,2723.00,13.00,0,0.00
732,1,flow_2_8.13,2715.00,2724.00,9.00,0,0.00
733,1,flow_4_8.9,2636.00,2728.00,92.00,0,0.00
734,1,flow_1_8.24,2681.00,2729.00,48.00,1,6.00
735,1,flow_1_8.23,2674.00,2730.00,56.00,1,13.00
736,1,flow_3_8.20,2720.00,2733.00,13.00,0,0.00
737,1,flow_1_8.25,2687.00,2734.00,47.00,1,1.00
738,1,flow_2_8.14,2730.00,2739.00,9.00,0,0.00
739,1,flow_4_8.10,2649.00,2740.00,91.00,0,0.00
740,1,flow_3_8.21,2730.00,2743.00,13.00,0,0.00
741,1,flow_1_8.27,2701.00,2746.00,45.00,0,0.00
742,1,flow_1_8.26,2694.00,2747.00,53.00,2,4.00
743,1,flow_3_8.22,2740.00,2753.00,13.00,0,0.00
744,1,flow_1_8.29,2714.00,2754.00,40.00,0,0.00
745,1,flow_2_8.15,2745.00,2754.00,9.00,0,0.00
746,1,flow_4_8.11,2662.00,2758.00,96.00,1,4.00
747,1,flow_3_8.23,2750.00,2763.00,13.00,0,0.00
748,1,flow_4_8.12,2675.00,2767.00,92.00,1,4.00
749,1,flow_2_8.16,2760.00,2769.00,9.00,0,0.00
750,1,flow_3_8.24,2760.00,2773.00,13.00,0,0.00
751,1,flow_4_8.13,2688.00,2774.00,86.00,0,0.00
752,1,flow_1_8.28,2707.00,2776.00,69.00,2,21.00
753,1,flow_1_8.30,2721.00,2777.00,56.00,1,8.00
754,1,flow_1_8.31,2727.00,2778.00,51.00,1,9.00
755,1,flow_1_8.32,2734.00,2780.00,46.00,0,0.00
756,1,flow_3_8.25,2770.00,2783.00,13.00,0,0.00
757,1,flow_2_8.17,2775.00,2783.00,8.00,0,0.00
758,1,flow_1_8.34,2747.00,2784.00,37.00,0,0.00
759,1,flow_1_8.33,2741.00,2787.00,46.00,0,0.00
760,1,flow_4_8.14,2700.00,2793.00,93.00,1,3.00
761,1,flow_3_8.26,2780.00,2793.00,13.00,0,0.00
762,1,flow_4_8.15,2713.00,2796.00,83.00,0,0.00
763,1,flow_2_8.18,2790.00,2799.00,9.00,0,0.00
764,1,flow_3_8.27,2790.00,2804.00,14.00,0,0.00
765,1,flow_1_8.36,2761.00,2807.00,46.00,1,1.00
766,1,flow_1_8.35,2754.00,2809.00,55.00,1,5.00
767,1,flow_1_8.37,2767.00,2811.00,44.00,0,0.00
768,1,flow_3_8.28,2800.00,2813.00,13.00,0,0.00
769,1,flow_2_8.19,2805.00,2813.00,8.00,0,0.00
770,1,flow_3_8.29,2810.00,2823.00,13.00,0,0.00
771,1,flow_2_8.20,2820.00,2829.00,9.00,0,0.00
772,1,flow_4_8.16,2726.00,2834.00,108.00,0,0.00
773,1,flow_3_8.30,2820.00,2834.00,14.00,0,0.00
774,1,flow_4_8.17,2739.00,2837.00,98.00,0,0.00
775,1,flow_4_8.18,2752.00,2841.00,89.00,0,0.00
776,1,flow_3_8.31,2830.00,2843.00,13.00,0,0.00
777,1,flow_2_8.21,2835.00,2845.00,10.00,0,0.00
778,1,flow_1_8.39,2781.00,2846.00,65.00,1,20.00
779,1,flow_1_8.38,2774.00,2847.00,73.00,2,23.00
780,1,flow_1_8.40,2787.00,2849.00,62.00,1,18.00
781,1,flow_3_8.32,2840.00,2854.00,14.00,0,0.00
782,1,flow_4_8.19,2765.00,2858.00,93.00,0,0.00
783,1,flow_2_8.22,2850.00,2859.00,9.00,0,0.00
784,1,flow_4_8.20,2778.00,2862.00,84.00,0,0.00
785,1,flow_3_8.33,2850.00,2863.00,13.00,0,0.00
786,1,flow_3_8.34,2860.00,2873.00,13.00,0,0.00
787,1,flow_2_8.23,2865.00,2874.00,9.00,0,0.00
788,1,flow_4_8.21,2790.00,2883.00,93.00,0,0.00
789,1,flow_3_8.35,2870.00,2883.00,13.00,0,0.00
790,1,flow_2_9.0,2880.00,2889.00,9.00,0,0.00
791,1,flow_1_8.42,2801.00,2890.00,89.00,2,44.00
792,1,flow_1_8.41,2794.00,2892.00,98.00,2,46.00
793,1,flow_1_8.44,2814.00,2892.00,78.00,2,32.00
794,1,flow_1_8.43,2807.00,2894.00,87.00,2,34.00
795,1,flow_3_9.0,2880.00,2894.00,14.00,0,0.00
796,1,flow_4_8.22,2803.00,2898.00,95.00,1,3.00
797,1,flow_1_8.47,2834.00,2900.00,66.00,2,20.00
798,1,flow_1_8.45,2821.00,2902.00,81.00,2,29.00
799,1,flow_1_8.49,2847.00,2902.00,55.00,1,7.00
800,1,flow_2_9.1,2894.00,2903.00,9.00,0,0.00
801,1,flow_1_8.46,2827.00,2904.00,77.00,1,31.00
802,1,flow_1_8.48,2841.00,2906.00,65.00,2,11.00
803,1,flow_4_8.23,2816.00,2908.00,92.00,1,1.00
804,1,flow_3_9.1,2895.00,2908.00,13.00,0,0.00
805,1,flow_2_9.2,2907.00,2915.00,8.00,0,0.00
806,1,flow_4_8.24,2829.00,2918.00,89.00,0,0.00
807,1,flow_1_8.50,2854.00,2922.00,68.00,1,22.00
808,1,flow_1_8.51,2861.00,2922.00,61.00,1,16.00
809,1,flow_1_8.52,2867.00,2924.00,57.00,1,10.00
810,1,flow_1_8.53,2874.00,2924.00,50.00,1,3.00
811,1,flow_3_9.2,2910.00,2924.00,14.00,0,0.00
812,1,flow_2_9.3,2920.00,2929.00,9.00,0,0.00
813,1,flow_1_9.1,2889.00,2930.00,41.00,0,0.00
814,1,flow_1_9.0,2880.00,2932.00,52.00,1,1.00
815,1,flow_4_8.25,2842.00,2934.00,92.00,0,0.00
816,1,flow_3_9.3,2925.00,2939.00,14.00,0,0.00
817,1,flow_2_9.4,2934.00,2943.00,9.00,0,0.00
818,1,flow_4_8.26,2855.00,2948.00,93.00,1,3.00
819,1,flow_1_9.2,2898.00,2951.00,53.00,1,2.00
820,1,flow_1_9.3,2906.00,2951.00,45.00,0,0.00
821,1,flow_4_8.27,2868.00,2953.00,85.00,0,0.00
822,1,flow_3_9.4,2940.00,2953.00,13.00,0,0.00
823,1,flow_1_9.4,2915.00,2954.00,39.00,0,0.00
824,1,flow_2_9.5,2947.00,2956.00,9.00,0,0.00
825,1,flow_4_8.28,2880.00,2969.00,89.00,0,0.00
826,1,flow_3_9.5,2955.00,2969.00,14.00,0,0.00
827,1,flow_2_9.6,2960.00,2969.00,9.00,0,0.00
828,1,flow_1_9.5,2923.00,2971.00,48.00,1,2.00
829,1,flow_1_9.6,2932.00,2972.00,40.00,0,0.00
830,1,flow_4_9.0,2883.00,2973.00,90.00,0,0.00
831,1,flow_2_9.7,2974.00,2982.00,8.00,0,0.00
832,1,flow_3_9.6,2970.00,2983.00,13.00,0,0.00
833,1,flow_1_9.7,2940.00,2985.00,45.00,0,0.00
834,1,flow_1_9.8,2949.00,2988.00,39.00,0,0.00
835,1,flow_4_9.1,2903.00,2989.00,86.00,0,0.00
836,1,flow_2_9.8,2987.00,2996.00,9.00,0,0.00
837,1,flow_3_9.7,2985.00,2998.00,13.00,0,0.00
838,1,flow_1_9.9,2958.00,3007.00,49.00,1,4.00
839,1,flow_2_9.9,3000.00,3009.00,9.00,0,0.00
840,1,flow_1_9.10,2966.00,3012.00,46.00,0,0.00
841,1,flow_1_9.11,2975.00,3012.00,37.00,0,0.00
842,1,flow_3_9.8,3000.00,3014.00,14.00,0,0.00
843,1,flow_4_9.2,2922.00,3018.00,96.00,1,10.00
844,1,flow_2_9.10,3014.00,3023.00,9.00,0,0.00
845,1,flow_4_9.3,2944.00,3024.00,80.00,0,0.00
846,1,flow_3_9.9,3015.00,3028.00,13.00,0,0.00
847,1,flow_2_9.11,3027.00,3036.00,9.00,0,0.00
848,1,flow_1_9.12,2983.00,3042.00,59.00,1,13.00
849,1,flow_3_9.10,3030.00,3043.00,13.00,0,0.00
850,1,flow_1_9.14,3000.00,3048.00,48.00,1,9.00
851,1,flow_2_9.12,3040.00,3050.00,10.00,0,0.00
852,1,flow_1_9.13,2992.00,3056.00,64.00,2,18.00
853,1,flow_1_9.15,3009.00,3057.00,48.00,0,0.00
854,1,flow_1_9.16,3018.00,3058.00,40.00,0,0.00
855,1,flow_3_9.11,3045.00,3059.00,14.00,0,0.00
